Date,Mean,Maximum,Minimum,Test status
6/21/2021,4.59,4.75,4.52,Geprueft
6/22/2021,4.66,4.75,4.51,Geprueft
6/23/2021,4.86,5.21,4.74,Geprueft
6/24/2021,5.1,5.67,4.73,Geprueft
6/25/2021,6.13,6.92,5.43,Geprueft
6/26/2021,5.09,5.43,4.72,Geprueft
6/27/2021,4.7,4.95,4.49,Geprueft
6/28/2021,4.63,4.94,4.48,Geprueft
6/29/2021,4.62,4.71,4.48,Geprueft
6/30/2021,4.86,4.93,4.7,Geprueft
7/1/2021,4.93,4.93,4.92,Geprueft
7/2/2021,4.78,4.92,4.46,Geprueft
7/3/2021,4.57,4.69,4.45,Geprueft
7/4/2021,4.49,4.68,4.23,Geprueft
7/5/2021,4.84,5.14,4.45,Geprueft
7/6/2021,5.12,5.36,4.9,Geprueft
7/7/2021,5.47,5.6,5.36,Geprueft
7/8/2021,5.76,7.92,5.36,Geprueft
7/9/2021,11.6,20,5.82,Geprueft
7/10/2021,5.51,10.5,4.87,Geprueft
7/11/2021,15.2,23.9,10.4,Geprueft
7/12/2021,6.96,10.4,4.86,Geprueft
7/13/2021,4.86,6.04,4.63,Geprueft
7/14/2021,6.42,7.33,5.56,Geprueft
7/15/2021,6.4,7.32,5.55,Geprueft
7/16/2021,5.77,6.53,5.31,Geprueft
7/17/2021,10.6,60.5,5.31,Geprueft
7/18/2021,162,239,60.5,Geprueft
7/19/2021,78.2,122,60.6,Geprueft
7/20/2021,50.5,62,40.1,Geprueft
7/21/2021,21.1,40.1,7.43,Geprueft
7/22/2021,6.47,7.43,6.14,Geprueft
7/23/2021,6.09,6.39,5.9,Geprueft
7/24/2021,5.76,5.91,5.66,Geprueft
7/25/2021,5.67,5.67,5.66,Geprueft
7/26/2021,5.67,5.67,5.67,Geprueft
7/27/2021,5.67,5.67,5.67,Geprueft
7/28/2021,5.61,5.68,5.43,Geprueft
7/29/2021,5.46,5.68,5.44,Geprueft
7/30/2021,5.49,5.68,5.44,Geprueft
7/31/2021,5.69,5.69,5.68,Geprueft
8/1/2021,5.69,5.69,5.69,Geprueft
8/2/2021,5.69,5.69,5.69,Geprueft
8/3/2021,5.66,5.7,5.46,Geprueft
8/4/2021,5.7,5.7,5.7,Geprueft
8/5/2021,7.1,8.33,5.7,Geprueft
8/6/2021,5.98,6.69,5.71,Geprueft
8/7/2021,5.59,5.71,5.47,Geprueft
8/8/2021,6.97,8.63,5.71,Geprueft
8/9/2021,5.84,6.2,5.72,Geprueft
8/10/2021,5.54,5.72,5.48,Geprueft
8/11/2021,5.48,5.48,5.48,Geprueft
8/12/2021,5.49,5.49,5.48,Geprueft
8/13/2021,5.44,5.49,5.25,Geprueft
8/14/2021,5.28,5.49,5.25,Geprueft
8/15/2021,5.26,5.26,5.26,Geprueft
8/16/2021,5.46,6.73,5.26,Geprueft
8/17/2021,5.63,6.73,5.26,Geprueft
8/18/2021,5.27,5.27,5.27,Geprueft
8/19/2021,5.16,5.27,5.03,Geprueft
8/20/2021,5.04,5.04,5.04,Geprueft
8/21/2021,4.95,5.04,4.81,Geprueft
8/22/2021,4.81,4.81,4.81,Geprueft
8/23/2021,4.81,4.82,4.81,Geprueft
8/24/2021,4.82,4.82,4.82,Geprueft
8/25/2021,4.82,4.82,4.82,Geprueft
8/26/2021,4.77,4.83,4.59,Geprueft
8/27/2021,4.83,4.83,4.83,Geprueft
8/28/2021,5.03,5.3,4.83,Geprueft
8/29/2021,5.1,5.3,5.07,Geprueft
8/30/2021,6.33,9.34,5.07,Geprueft
8/31/2021,7.71,8.72,7.04,Geprueft
9/1/2021,6.05,7.86,5.31,Geprueft
9/2/2021,5.21,5.32,5.08,Geprueft
9/3/2021,5.01,5.08,4.85,Geprueft
9/4/2021,4.85,4.85,4.85,Geprueft
9/5/2021,4.86,4.86,4.85,Geprueft
9/6/2021,4.73,4.86,4.63,Geprueft
9/7/2021,4.63,4.63,4.63,Geprueft
9/8/2021,4.63,4.64,4.63,Geprueft
9/9/2021,4.64,4.64,4.64,Geprueft
9/10/2021,4.64,4.64,4.64,Geprueft
9/11/2021,4.78,4.88,4.64,Geprueft
9/12/2021,4.54,4.65,4.42,Geprueft
9/13/2021,4.42,4.42,4.42,Geprueft
9/14/2021,4.43,4.43,4.42,Geprueft
9/15/2021,4.45,4.66,4.43,Geprueft
9/16/2021,4.69,4.89,4.43,Geprueft
9/17/2021,4.78,4.89,4.66,Geprueft
9/18/2021,4.6,4.67,4.44,Geprueft
9/19/2021,4.5,4.67,4.44,Geprueft
9/20/2021,4.88,4.91,4.67,Geprueft
9/21/2021,4.69,4.91,4.67,Geprueft
9/22/2021,4.68,4.68,4.68,Geprueft
9/23/2021,4.6,4.68,4.45,Geprueft
9/24/2021,4.47,4.68,4.46,Geprueft
9/25/2021,4.46,4.46,4.46,Geprueft
9/26/2021,4.64,5.88,4.46,Geprueft
9/27/2021,5.41,6.13,4.93,Geprueft
9/28/2021,4.86,4.93,4.7,Geprueft
9/29/2021,4.77,5.17,4.25,Geprueft
9/30/2021,4.55,4.7,4.47,Geprueft
10/1/2021,4.35,4.48,4.25,Geprueft
10/2/2021,4.26,4.26,4.26,Geprueft
10/3/2021,4.26,4.26,4.26,Geprueft
10/4/2021,4.37,4.72,4.26,Geprueft
10/5/2021,4.78,5.19,4.49,Geprueft
10/6/2021,5.2,5.43,4.95,Geprueft
10/7/2021,5.19,5.19,5.19,Geprueft
10/8/2021,4.88,5.2,4.73,Geprueft
10/9/2021,4.63,4.73,4.5,Geprueft
10/10/2021,4.44,4.51,4.28,Geprueft
10/11/2021,4.29,4.51,4.28,Geprueft
10/12/2021,4.38,4.74,4.07,Geprueft
10/13/2021,5.29,5.45,4.74,Geprueft
10/14/2021,5.09,5.45,4.98,Geprueft
10/15/2021,4.84,4.98,4.75,Geprueft
10/16/2021,4.46,4.75,4.3,Geprueft
10/17/2021,4.29,4.3,4.08,Geprueft
10/18/2021,4.24,4.31,4.08,Geprueft
10/19/2021,4.31,4.31,4.31,Geprueft
10/20/2021,4.22,4.31,4.09,Geprueft
10/21/2021,4.13,4.31,4.09,Geprueft
10/22/2021,4.09,4.09,4.09,Geprueft
10/23/2021,4.09,4.09,4.09,Geprueft
10/24/2021,4.06,4.09,3.87,Geprueft
10/25/2021,3.89,4.09,3.87,Geprueft
10/26/2021,3.87,3.87,3.87,Geprueft
10/27/2021,3.87,3.87,3.87,Geprueft
10/28/2021,3.87,3.88,3.87,Geprueft
10/29/2021,3.87,3.88,3.66,Geprueft
10/30/2021,3.88,3.88,3.88,Geprueft
10/31/2021,3.88,3.88,3.88,Geprueft
11/1/2021,4.05,4.54,3.88,Geprueft
11/2/2021,4.46,4.54,4.32,Geprueft
11/3/2021,4.19,4.32,4.1,Geprueft
11/4/2021,4.59,4.86,4.1,Geprueft
11/5/2021,4.48,4.77,4.32,Geprueft
11/6/2021,4.2,4.32,4.1,Geprueft
11/7/2021,4.07,4.32,3.88,Geprueft
11/8/2021,3.88,3.88,3.88,Geprueft
11/9/2021,3.85,3.88,3.67,Geprueft
11/10/2021,3.74,3.88,3.67,Geprueft
11/11/2021,3.69,3.88,3.67,Geprueft
11/12/2021,3.67,3.67,3.67,Geprueft
11/13/2021,3.72,3.89,3.67,Geprueft
11/14/2021,4.16,4.32,3.89,Geprueft
11/15/2021,4.11,4.32,3.89,Geprueft
11/16/2021,3.91,4.1,3.89,Geprueft
11/17/2021,3.85,3.89,3.68,Geprueft
11/18/2021,3.69,3.89,3.68,Geprueft
11/19/2021,3.68,3.68,3.68,Geprueft
11/20/2021,3.68,3.68,3.68,Geprueft
11/21/2021,3.68,3.68,3.68,Geprueft
11/22/2021,3.68,3.68,3.68,Geprueft
11/23/2021,3.68,3.68,3.68,Geprueft
11/24/2021,3.68,3.68,3.47,Geprueft
11/25/2021,3.67,3.68,3.47,Geprueft
11/26/2021,3.65,3.68,3.47,Geprueft
11/27/2021,3.63,3.68,3.47,Geprueft
11/28/2021,3.68,3.68,3.68,Geprueft
11/29/2021,3.68,3.68,3.68,Geprueft
11/30/2021,3.7,3.9,3.68,Geprueft
12/1/2021,3.9,3.9,3.9,Geprueft
12/2/2021,3.9,3.9,3.89,Geprueft
12/3/2021,3.84,3.89,3.68,Geprueft
12/4/2021,3.78,3.89,3.68,Geprueft
12/5/2021,3.88,3.89,3.88,Geprueft
12/6/2021,3.8,3.88,3.66,Geprueft
12/7/2021,3.66,3.87,3.66,Geprueft
12/8/2021,3.66,3.66,3.66,Geprueft
12/9/2021,3.65,3.66,3.65,Geprueft
12/10/2021,3.63,3.65,3.44,Geprueft
12/11/2021,3.55,3.65,3.44,Geprueft
12/12/2021,3.49,3.64,3.43,Geprueft
12/13/2021,3.58,3.64,3.43,Geprueft
12/14/2021,3.63,3.63,3.63,Geprueft
12/15/2021,3.72,3.84,3.63,Geprueft
12/16/2021,3.83,3.83,3.83,Geprueft
12/17/2021,3.83,3.83,3.83,Geprueft
12/18/2021,3.77,3.83,3.61,Geprueft
12/19/2021,3.63,3.82,3.61,Geprueft
12/20/2021,3.61,3.81,3.6,Geprueft
12/21/2021,3.64,3.81,3.6,Geprueft
12/22/2021,3.7,3.81,3.59,Geprueft
12/23/2021,3.64,3.8,3.59,Geprueft
12/24/2021,3.59,3.59,3.58,Geprueft
12/25/2021,3.68,3.79,3.58,Geprueft
12/26/2021,3.79,3.79,3.78,Geprueft
12/27/2021,3.78,3.78,3.78,Geprueft
12/28/2021,3.78,3.78,3.78,Geprueft
12/29/2021,3.95,4.89,3.77,Geprueft
12/30/2021,7.63,8.19,4.89,Geprueft
12/31/2021,6.27,7.36,5.35,Geprueft
1/1/2022,3.52,3.74,3.21,Rohdaten
1/2/2022,3.3,3.39,3.21,Rohdaten
1/3/2022,3.16,3.21,3.04,Rohdaten
1/4/2022,3.13,3.21,3.04,Rohdaten
1/5/2022,3.16,3.21,3.04,Rohdaten
1/6/2022,3.16,3.21,3.04,Rohdaten
1/7/2022,3.14,3.21,3.04,Rohdaten
1/8/2022,3.11,3.21,3.04,Rohdaten
1/9/2022,3.13,3.21,3.04,Rohdaten
1/10/2022,3.15,3.21,3.04,Rohdaten
1/11/2022,3.14,3.21,3.04,Rohdaten
1/12/2022,3.15,3.21,3.04,Rohdaten
1/13/2022,3.16,3.21,3.04,Rohdaten
1/14/2022,3.16,3.21,3.04,Rohdaten
1/15/2022,3.14,3.21,3.04,Rohdaten
1/16/2022,3.11,3.21,3.04,Rohdaten
1/17/2022,3.04,3.04,3.04,Rohdaten
1/18/2022,3.04,3.21,2.87,Rohdaten
1/19/2022,2.98,3.04,2.87,Rohdaten
1/20/2022,2.91,3.04,2.87,Rohdaten
1/21/2022,2.89,3.04,2.71,Rohdaten
1/22/2022,2.91,3.04,2.87,Rohdaten
1/23/2022,2.87,3.04,2.71,Rohdaten
1/24/2022,2.87,3.04,2.71,Rohdaten
1/25/2022,2.86,2.87,2.71,Rohdaten
1/26/2022,2.86,2.87,2.71,Rohdaten
1/27/2022,2.86,2.87,2.71,Rohdaten
1/28/2022,2.85,2.87,2.71,Rohdaten
1/29/2022,2.85,2.87,2.71,Rohdaten
1/30/2022,2.87,3.04,2.71,Rohdaten
1/31/2022,2.86,2.98,2.82,Rohdaten
2/1/2022,2.96,2.98,2.82,Rohdaten
2/2/2022,2.94,2.98,2.82,Rohdaten
2/3/2022,2.98,3.15,2.82,Rohdaten
2/4/2022,2.98,2.98,2.98,Rohdaten
2/5/2022,2.99,3.15,2.98,Rohdaten
2/6/2022,2.98,3.15,2.82,Rohdaten
2/7/2022,2.97,2.98,2.82,Rohdaten
2/8/2022,2.98,3.15,2.82,Rohdaten
2/9/2022,2.97,2.98,2.82,Rohdaten
2/10/2022,2.98,3.15,2.82,Rohdaten
2/11/2022,2.98,3.15,2.82,Rohdaten
2/12/2022,2.97,3.15,2.82,Rohdaten
2/13/2022,2.95,2.98,2.82,Rohdaten
2/14/2022,2.92,2.98,2.82,Rohdaten
2/15/2022,2.9,2.98,2.82,Rohdaten
2/16/2022,2.88,2.98,2.82,Rohdaten
2/17/2022,3.04,3.49,2.82,Rohdaten
2/18/2022,4.29,4.4,4.01,Rohdaten
2/19/2022,4.07,4.2,3.82,Rohdaten
2/20/2022,3.76,4.01,3.64,Rohdaten
2/21/2022,3.64,3.82,3.45,Rohdaten
2/22/2022,3.62,3.64,3.45,Rohdaten
2/23/2022,3.62,3.64,3.45,Rohdaten
2/24/2022,3.63,3.82,3.45,Rohdaten
2/25/2022,3.63,3.64,3.45,Rohdaten
2/26/2022,3.6,3.64,3.45,Rohdaten
2/27/2022,3.63,3.64,3.45,Rohdaten
2/28/2022,3.62,3.64,3.45,Rohdaten
3/1/2022,3.59,3.64,3.45,Rohdaten
3/2/2022,3.6,3.64,3.45,Rohdaten
3/3/2022,3.55,3.64,3.45,Rohdaten
3/4/2022,3.54,3.64,3.45,Rohdaten
3/5/2022,3.55,3.64,3.45,Rohdaten
3/6/2022,3.53,3.64,3.45,Rohdaten
3/7/2022,3.46,3.64,3.45,Rohdaten
3/8/2022,3.46,3.64,3.27,Rohdaten
3/9/2022,3.44,3.45,3.27,Rohdaten
3/10/2022,3.44,3.45,3.27,Rohdaten
3/11/2022,3.45,3.45,3.45,Rohdaten
3/12/2022,3.47,3.64,3.27,Rohdaten
3/13/2022,3.47,3.64,3.45,Rohdaten
3/14/2022,3.47,3.64,3.45,Rohdaten
3/15/2022,3.51,3.64,3.45,Rohdaten
3/16/2022,3.52,3.64,3.45,Rohdaten
3/17/2022,3.64,3.82,3.45,Rohdaten
3/18/2022,3.65,3.82,3.64,Rohdaten
3/19/2022,3.66,3.82,3.64,Rohdaten
3/20/2022,3.63,3.64,3.45,Rohdaten
3/21/2022,3.64,3.64,3.64,Rohdaten
3/22/2022,3.6,3.64,3.45,Rohdaten
3/23/2022,3.53,3.64,3.45,Rohdaten
3/24/2022,3.48,3.64,3.45,Rohdaten
3/25/2022,3.55,3.64,3.45,Rohdaten
3/26/2022,3.48,3.64,3.45,Rohdaten
3/27/2022,3.5,3.64,3.45,Rohdaten
3/28/2022,3.51,3.64,3.45,Rohdaten
3/29/2022,3.56,3.64,3.45,Rohdaten
3/30/2022,3.54,3.64,3.45,Rohdaten
3/31/2022,3.55,3.82,3.45,Rohdaten
4/1/2022,3.6,3.64,3.45,Rohdaten
4/2/2022,3.55,3.64,3.45,Rohdaten
4/3/2022,3.52,3.64,3.45,Rohdaten
4/4/2022,3.46,3.64,3.45,Rohdaten
4/5/2022,3.48,3.64,3.45,Rohdaten
4/6/2022,3.52,3.82,3.27,Rohdaten
4/7/2022,3.76,3.82,3.64,Rohdaten
4/8/2022,3.68,3.82,3.45,Rohdaten
4/9/2022,3.64,3.85,3.43,Rohdaten
4/10/2022,3.62,3.85,3.43,Rohdaten
4/11/2022,3.56,3.64,3.43,Rohdaten
4/12/2022,3.52,3.64,3.22,Rohdaten
4/13/2022,3.48,3.85,3.43,Rohdaten
4/14/2022,3.44,3.64,3.22,Rohdaten
4/15/2022,3.46,3.64,3.22,Rohdaten
4/16/2022,3.43,3.64,3.22,Rohdaten
4/17/2022,3.38,3.64,3.22,Rohdaten
4/18/2022,3.34,3.43,3.22,Rohdaten
4/19/2022,3.5,3.64,3.22,Rohdaten
4/20/2022,3.57,3.64,3.43,Rohdaten
4/21/2022,3.57,3.64,3.43,Rohdaten
4/22/2022,3.57,3.64,3.43,Rohdaten
4/23/2022,3.52,3.64,3.43,Rohdaten
4/24/2022,3.53,3.64,3.43,Rohdaten
4/25/2022,3.48,3.64,3.43,Rohdaten
4/26/2022,3.5,3.64,3.22,Rohdaten
4/27/2022,3.61,3.85,3.43,Rohdaten
4/28/2022,3.5,3.64,3.22,Rohdaten
4/29/2022,3.43,3.64,3.22,Rohdaten
4/30/2022,3.48,3.64,3.43,Rohdaten
5/1/2022,3.64,3.85,3.43,Rohdaten
5/2/2022,3.76,3.85,3.64,Rohdaten
5/3/2022,3.77,3.85,3.64,Rohdaten
5/4/2022,3.84,4.07,3.64,Rohdaten
5/5/2022,3.93,4.29,3.64,Rohdaten
5/6/2022,4.41,4.74,4.07,Rohdaten
5/7/2022,5.1,5.45,4.74,Rohdaten
5/8/2022,4.92,5.21,4.51,Rohdaten
5/9/2022,4.56,4.74,4.29,Rohdaten
5/10/2022,4.52,4.74,4.29,Rohdaten
5/11/2022,4.3,4.51,4.07,Rohdaten
5/12/2022,4.29,4.51,4.07,Rohdaten
5/13/2022,4.33,4.51,4.07,Rohdaten
5/14/2022,4.29,4.51,4.07,Rohdaten
5/15/2022,4.18,4.29,3.85,Rohdaten
5/16/2022,4.3,4.97,3.85,Rohdaten
5/17/2022,4.82,4.97,4.51,Rohdaten
5/18/2022,4.51,4.74,4.29,Rohdaten
5/19/2022,4.33,4.51,4.07,Rohdaten
5/20/2022,4.43,4.74,4.29,Rohdaten
5/21/2022,4.65,4.97,4.29,Rohdaten
5/22/2022,4.58,4.74,4.29,Rohdaten
5/23/2022,4.57,5.21,4.29,Rohdaten
5/24/2022,5.37,5.93,4.74,Rohdaten
5/25/2022,6.25,6.93,5.69,Rohdaten
5/26/2022,5.45,6.17,4.97,Rohdaten
5/27/2022,5.02,5.69,4.74,Rohdaten
5/28/2022,4.74,4.74,4.74,Rohdaten
5/29/2022,4.74,4.74,4.74,Rohdaten
5/30/2022,4.71,4.97,4.51,Rohdaten
5/31/2022,4.61,4.74,4.29,Rohdaten
6/1/2022,4.49,4.51,4.29,Rohdaten
6/2/2022,4.62,5.45,4.51,Rohdaten
6/3/2022,4.42,4.74,4.29,Rohdaten
6/4/2022,4.4,4.51,4.29,Rohdaten
6/5/2022,4.51,5.21,4.29,Rohdaten
6/6/2022,4.92,5.21,4.74,Rohdaten
6/7/2022,5.55,5.93,4.97,Rohdaten
6/8/2022,5.51,5.93,5.21,Rohdaten
6/9/2022,6.49,7.46,5.45,Rohdaten
6/10/2022,7.03,8.02,5.69,Rohdaten
6/11/2022,5.09,5.69,4.51,Rohdaten
6/12/2022,4.44,4.74,4.29,Rohdaten
6/13/2022,4.33,4.51,4.29,Rohdaten
6/14/2022,4.2,4.29,4.07,Rohdaten
6/15/2022,4,4.07,3.85,Rohdaten
6/16/2022,4.43,4.97,4.07,Rohdaten
6/17/2022,4.49,4.84,4.16,Rohdaten
6/18/2022,4.21,4.38,3.94,Rohdaten
6/19/2022,4.08,4.16,3.94,Rohdaten
6/20/2022,4.2,4.38,3.94,Rohdaten
6/21/2022,4.32,4.61,4.16,Rohdaten
6/22/2022,4.55,4.61,4.38,Rohdaten
6/23/2022,4.54,4.84,4.38,Rohdaten
6/24/2022,4.84,7.31,4.16,Rohdaten
6/25/2022,6.58,8.71,5.07,Rohdaten
6/26/2022,4.87,5.07,4.61,Rohdaten
6/27/2022,4.62,7.05,4.16,Rohdaten
6/28/2022,6.87,8.14,6.28,Rohdaten
6/29/2022,6,6.53,5.55,Rohdaten
6/30/2022,6.43,11.8,5.31,Rohdaten
7/1/2022,7.85,10.4,7.05,Rohdaten
7/2/2022,6.38,7.05,5.79,Rohdaten
7/3/2022,5.53,5.79,5.07,Rohdaten
7/4/2022,5.82,8.14,5.31,Rohdaten
7/5/2022,6.73,7.58,6.04,Rohdaten
7/6/2022,5.79,6.04,5.55,Rohdaten
7/7/2022,5.51,6.04,5.31,Rohdaten
7/8/2022,5.92,6.04,5.79,Rohdaten
7/9/2022,5.62,5.79,5.31,Rohdaten
7/10/2022,5.44,5.79,5.31,Rohdaten
7/11/2022,5.01,5.31,4.61,Rohdaten
7/12/2022,4.65,4.84,4.61,Rohdaten
7/13/2022,4.59,4.61,4.38,Rohdaten
7/14/2022,4.5,4.61,4.38,Rohdaten
7/15/2022,4.42,4.61,4.38,Rohdaten
7/16/2022,4.31,4.38,4.16,Rohdaten
7/17/2022,4.27,4.38,4.16,Rohdaten
7/18/2022,4.21,4.38,4.16,Rohdaten
7/19/2022,4.14,4.16,3.94,Rohdaten
7/20/2022,4.11,4.16,3.94,Rohdaten
7/21/2022,4.14,4.16,3.94,Rohdaten
7/22/2022,4.12,4.16,3.94,Rohdaten
7/23/2022,4.73,4.84,4.38,Rohdaten
7/24/2022,4.71,4.84,4.38,Rohdaten
7/25/2022,4.67,6.28,4.38,Rohdaten
7/26/2022,5.25,5.55,4.61,Rohdaten
7/27/2022,5.03,5.31,4.84,Rohdaten
7/28/2022,4.87,5.07,4.61,Rohdaten
7/29/2022,5.03,5.55,4.84,Rohdaten
7/30/2022,5.38,5.55,5.07,Rohdaten
7/31/2022,5.2,5.55,5.07,Rohdaten
8/1/2022,5.01,5.31,4.84,Rohdaten
8/2/2022,5.02,5.31,4.61,Rohdaten
8/3/2022,4.84,5.07,4.61,Rohdaten
8/4/2022,4.76,5.07,4.61,Rohdaten
8/5/2022,4.69,4.84,4.61,Rohdaten
8/6/2022,4.75,4.84,4.61,Rohdaten
8/7/2022,4.7,4.84,4.61,Rohdaten
8/8/2022,4.65,4.84,4.38,Rohdaten
8/9/2022,4.57,4.84,4.38,Rohdaten
8/10/2022,4.58,4.84,4.38,Rohdaten
8/11/2022,4.59,4.84,4.38,Rohdaten
8/12/2022,4.56,4.61,4.38,Rohdaten
8/13/2022,4.56,4.84,4.38,Rohdaten
8/14/2022,4.54,4.84,4.38,Rohdaten
8/15/2022,4.62,4.84,4.38,Rohdaten
8/16/2022,4.59,4.84,4.38,Rohdaten
8/17/2022,4.51,4.61,4.38,Rohdaten
8/18/2022,4.52,4.61,4.38,Rohdaten
8/19/2022,4.44,4.61,4.16,Rohdaten
8/20/2022,4.73,5.07,4.38,Rohdaten
8/21/2022,4.75,5.07,4.38,Rohdaten
8/22/2022,4.5,4.84,4.38,Rohdaten
8/23/2022,4.39,4.61,4.16,Rohdaten
8/24/2022,4.33,4.61,4.16,Rohdaten
8/25/2022,4.25,5.31,3.94,Rohdaten
8/26/2022,4.19,4.61,3.94,Rohdaten
8/27/2022,4.38,4.61,4.16,Rohdaten
8/28/2022,4.39,4.61,4.16,Rohdaten
8/29/2022,4.36,4.61,4.16,Rohdaten
8/30/2022,4.28,4.38,3.94,Rohdaten
8/31/2022,4.41,4.84,3.94,Rohdaten
9/1/2022,4.5,4.84,4.16,Rohdaten
9/2/2022,4.33,4.61,4.16,Rohdaten
9/3/2022,4.35,4.61,4.16,Rohdaten
9/4/2022,4.13,4.38,3.72,Rohdaten
9/5/2022,4.06,4.16,3.94,Rohdaten
9/6/2022,4.01,4.16,3.94,Rohdaten
9/7/2022,3.97,4.16,3.72,Rohdaten
9/8/2022,4,4.16,3.94,Rohdaten
9/9/2022,4.14,4.38,3.94,Rohdaten
9/10/2022,4.2,4.38,3.94,Rohdaten
9/11/2022,4.17,4.38,3.94,Rohdaten
9/12/2022,4.15,4.38,3.94,Rohdaten
9/13/2022,4.09,4.38,3.94,Rohdaten
9/14/2022,3.98,4.16,3.72,Rohdaten
9/15/2022,4.02,4.16,3.72,Rohdaten
9/16/2022,4,4.16,3.72,Rohdaten
9/17/2022,4.08,4.38,3.94,Rohdaten
9/18/2022,4.51,4.84,4.16,Rohdaten
9/19/2022,4.71,5.07,4.38,Rohdaten
9/20/2022,4.46,4.84,4.16,Rohdaten
9/21/2022,4.24,4.38,4.16,Rohdaten
9/22/2022,4.18,4.38,3.94,Rohdaten
9/23/2022,4.14,4.38,3.94,Rohdaten
9/24/2022,4.12,4.38,3.94,Rohdaten
9/25/2022,4.1,4.16,3.94,Rohdaten
9/26/2022,4.13,4.38,3.94,Rohdaten
9/27/2022,4.13,4.38,3.94,Rohdaten
9/28/2022,4.19,4.38,3.94,Rohdaten
9/29/2022,4.52,4.84,4.16,Rohdaten
9/30/2022,4.46,4.61,4.16,Rohdaten
10/1/2022,4.31,4.61,3.94,Rohdaten
10/2/2022,4.71,6.78,4.16,Rohdaten
10/3/2022,8.71,12.6,6.53,Rohdaten
10/4/2022,5.02,6.53,3.94,Rohdaten
10/5/2022,4,4.38,3.72,Rohdaten
10/6/2022,3.58,3.94,3.31,Rohdaten
10/7/2022,3.45,3.72,3.11,Rohdaten
10/8/2022,3.44,3.72,3.31,Rohdaten
10/9/2022,3.47,3.72,3.31,Rohdaten
10/10/2022,3.42,3.51,3.31,Rohdaten
10/11/2022,3.42,3.51,3.31,Rohdaten
10/12/2022,3.47,3.51,3.31,Rohdaten
10/13/2022,3.49,3.72,3.31,Rohdaten
10/14/2022,3.48,3.51,3.31,Rohdaten
10/15/2022,3.57,3.72,3.31,Rohdaten
10/16/2022,3.51,3.72,3.31,Rohdaten
10/17/2022,3.54,3.72,3.31,Rohdaten
10/18/2022,3.54,3.72,3.31,Rohdaten
10/19/2022,3.51,3.72,3.31,Rohdaten
10/20/2022,3.51,3.72,3.31,Rohdaten
10/21/2022,3.49,3.51,3.31,Rohdaten
10/22/2022,3.66,3.72,3.31,Rohdaten
10/23/2022,3.69,3.72,3.51,Rohdaten
10/24/2022,4.05,5.55,3.51,Rohdaten
10/25/2022,4.74,5.55,4.38,Rohdaten
10/26/2022,4.07,4.38,3.72,Rohdaten
10/27/2022,3.76,3.94,3.51,Rohdaten
10/28/2022,3.45,3.54,3.33,Rohdaten
10/29/2022,3.38,3.54,3.33,Rohdaten
10/30/2022,3.39,3.54,3.33,Rohdaten
10/31/2022,3.33,3.54,3.13,Rohdaten
11/1/2022,3.34,3.54,3.33,Rohdaten
11/2/2022,3.3,3.33,3.13,Rohdaten
11/3/2022,3.29,3.33,3.13,Rohdaten
11/4/2022,3.32,3.54,3.13,Rohdaten
11/5/2022,3.44,3.54,3.33,Rohdaten
11/6/2022,3.49,3.54,3.33,Rohdaten
11/7/2022,3.46,3.54,3.33,Rohdaten
11/8/2022,3.38,3.54,3.33,Rohdaten
11/9/2022,3.34,3.54,3.33,Rohdaten
11/10/2022,3.35,3.54,3.33,Rohdaten
11/11/2022,3.4,3.54,3.33,Rohdaten
11/12/2022,3.37,3.54,3.33,Rohdaten
11/13/2022,3.33,3.54,3.13,Rohdaten
11/14/2022,3.34,3.54,3.13,Rohdaten
11/15/2022,3.35,3.54,3.13,Rohdaten
11/16/2022,3.46,3.75,3.13,Rohdaten
11/17/2022,3.45,3.54,3.33,Rohdaten
11/18/2022,3.46,3.54,3.33,Rohdaten
11/19/2022,3.52,3.54,3.33,Rohdaten
11/20/2022,3.51,3.54,3.33,Rohdaten
11/21/2022,3.29,3.54,2.05,Rohdaten
11/22/2022,3.13,3.33,2.93,Rohdaten
11/23/2022,3.15,3.33,2.93,Rohdaten
11/24/2022,3.16,3.33,3.13,Rohdaten
11/25/2022,3.18,3.33,3.13,Rohdaten
11/26/2022,3.18,3.33,3.13,Rohdaten
11/27/2022,3.16,3.33,2.93,Rohdaten
11/28/2022,3.14,3.33,2.93,Rohdaten
11/29/2022,3.25,3.54,3.13,Rohdaten
11/30/2022,3.38,3.54,3.33,Rohdaten
12/1/2022,3.32,3.33,3.13,Rohdaten
12/2/2022,3.28,3.33,3.13,Rohdaten
12/3/2022,3.21,3.33,3.13,Rohdaten
12/4/2022,3.15,3.33,3.13,Rohdaten
12/5/2022,3.16,3.33,3.13,Rohdaten
12/6/2022,3.15,3.33,3.13,Rohdaten
12/7/2022,3.13,3.33,2.93,Rohdaten
12/8/2022,3.1,3.13,2.93,Rohdaten
12/9/2022,3.07,3.13,2.93,Rohdaten
12/10/2022,2.99,3.13,2.93,Rohdaten
12/11/2022,2.99,3.13,2.93,Rohdaten
12/12/2022,3.03,3.13,2.93,Rohdaten
12/13/2022,2.98,3.13,2.93,Rohdaten
12/14/2022,2.82,2.93,2.74,Rohdaten
12/15/2022,2.74,2.93,2.56,Rohdaten
12/16/2022,2.98,3.33,2.74,Rohdaten
12/17/2022,3.25,3.33,3.13,Rohdaten
