date,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,weather_code,et0_fao_evapotranspiration,relative_humidity_2m_mean,apparent_temperature_mean,cloud_cover_mean,et0_fao_evapotranspiration_sum,surface_pressure_mean,weather_description
4/1/2020,-1.525,0,0,6.6185193,1,2.4168303,52.72371,-4.8820863,2.6666667,2.4168303,818.4355,Cloud generally dissolving or becoming less developed
4/2/2020,-1.15625,0,0,6.162207,3,1.4366939,65.717476,-4.6658034,64.875,1.4366939,820.8106,Clouds generally forming or developing
4/3/2020,-0.6104166,0,0,7.386582,3,2.3179448,71.46252,-3.8244476,34.041668,2.3179448,826.7618,Clouds generally forming or developing
4/4/2020,3.1958334,0,0,7.5942073,0,3.120339,55.68749,0.059889216,0,3.120339,829.19635,Cloud development not observed or not observable
4/5/2020,4.9541664,0,0,6.87779,0,3.12554,50.011303,1.8815827,0.9166667,3.12554,831.4047,Cloud development not observed or not observable
4/6/2020,4.662501,0,0,6.8777895,1,2.860453,61.110184,1.9129924,2.5833333,2.860453,835.0176,Cloud generally dissolving or becoming less developed
4/7/2020,5.3937497,0,0,8.12197,2,3.1104631,51.718655,2.4904208,9.875,3.1104631,832.93854,State of sky on the whole unchanged
4/8/2020,5.1875005,0,0,7.2,3,2.285541,59.723553,2.1578562,48.75,2.285541,831.3142,Clouds generally forming or developing
4/9/2020,5.602083,0,0,6.130579,1,3.2764518,54.446552,2.9122076,7.4166665,3.2764518,831.4919,Cloud generally dissolving or becoming less developed
4/10/2020,4.975,0,0,7.8954163,1,2.6617403,61.494915,2.1180446,12.75,2.6617403,830.58014,Cloud generally dissolving or becoming less developed
4/11/2020,5.3458343,0.3,0.3,7.42159,51,2.693199,63.245697,2.674468,23.916666,2.693199,827.60864,"Drizzle, not freezing, continuous, slight at time of ob."
4/12/2020,4.3312497,2.9,2.9,6.1305785,53,2.523866,62.878254,1.5974354,71.833336,2.523866,823.322,"Drizzle, not freezing, continuous, moderate at time of ob."
4/13/2020,-2.6645832,3.8,1.9999998,7.42159,73,1.7859073,75.9894,-6.0740485,54.708332,1.7859073,825.22723,"Continuous fall of snowflakes, moderate at time of ob."
4/14/2020,1.9145833,0,0,4.8433046,1,3.1664789,57.889637,-1.0406989,3.4166667,3.1664789,828.6795,Cloud generally dissolving or becoming less developed
4/15/2020,5.59375,0,0,6.638072,3,3.2441657,48.632626,2.6660836,65.625,3.2441657,827.84766,Clouds generally forming or developing
4/16/2020,7.272917,0,0,8.28,3,3.512581,52.622173,4.7092323,36.666668,3.512581,826.91205,Clouds generally forming or developing
4/17/2020,7.441666,1.4000001,1.4000001,5.8603754,51,2.8667066,66.2228,5.29083,76.458336,2.8667066,826.6641,"Drizzle, not freezing, continuous, slight at time of ob."
4/18/2020,5.877083,0.8,0.8,8.714677,51,2.4178362,77.87852,3.583236,87.5,2.4178362,824.3431,"Drizzle, not freezing, continuous, slight at time of ob."
4/19/2020,5.120834,1.9000001,1.9000001,6.9247384,51,2.4579294,83.959335,2.8560884,81.916664,2.4579294,821.5208,"Drizzle, not freezing, continuous, slight at time of ob."
4/20/2020,6.3958335,0,0,6.8399997,3,3.0772874,66.95531,4.011476,65.458336,3.0772874,821.6535,Clouds generally forming or developing
4/21/2020,5.520834,0,0,6.696387,0,3.7674627,42.36066,2.4609857,0.041666668,3.7674627,824.1597,Cloud development not observed or not observable
4/22/2020,5.2708335,0,0,7.289444,0,3.232788,59.703358,2.6778393,2.7083333,3.232788,826.02374,Cloud development not observed or not observable
4/23/2020,5.504167,0,0,8.557102,3,2.6360388,64.41332,2.7283075,44.791668,2.6360388,823.85986,Clouds generally forming or developing
4/24/2020,4.891667,2.6000001,2.6000001,5.991594,53,1.7424068,69.82525,2.318641,71.166664,1.7424068,820.4914,"Drizzle, not freezing, continuous, moderate at time of ob."
4/25/2020,5.064584,0.4,0.4,5.991594,51,2.5351934,74.501205,2.654035,46.416668,2.5351934,819.5607,"Drizzle, not freezing, continuous, slight at time of ob."
4/26/2020,3.9791667,5.5999994,5.5999994,5.1544156,61,1.8936499,72.716934,1.3871279,67.291664,1.8936499,820.33405,"Rain, not freezing, continuous, slight at time of ob."
4/27/2020,5.129166,0.70000005,0.70000005,6.2145634,51,2.5917544,75.60571,2.6894207,77.375,2.5917544,818.51025,"Drizzle, not freezing, continuous, slight at time of ob."
4/28/2020,1.2708334,15.6,9.4,5.7599998,75,0.9415078,90.765175,-1.3197438,88.708336,0.9415078,818.6018,"Continuous fall of snowflakes, heavy at time of ob."
4/29/2020,2.1229165,4.8,4.8,7.5599995,61,2.6423469,78.67805,-0.5693702,84.583336,2.6423469,817.6635,"Rain, not freezing, continuous, slight at time of ob."
4/30/2020,1.8375,14.599998,6.4,5.8603754,75,2.3474755,83.34544,-0.7527149,85.916664,2.3474755,816.67645,"Continuous fall of snowflakes, heavy at time of ob."
5/1/2020,0.8791668,9.8,3.8999999,6.519877,75,1.9404738,86.649376,-1.9534173,73.083336,1.9404738,819.2649,"Continuous fall of snowflakes, heavy at time of ob."
5/2/2020,-0.11249984,0,0,6.3690495,3,2.5615447,73.9627,-3.265865,67.291664,2.5615447,824.3938,Clouds generally forming or developing
5/3/2020,3.8125,0.6,0.6,5.8603754,51,2.3081634,73.24357,1.2057611,68.125,2.3081634,825.789,"Drizzle, not freezing, continuous, slight at time of ob."
5/4/2020,2.45625,6.7,6.7,5.991594,55,1.0515503,91.45233,-0.042568773,89.25,1.0515503,823.6175,"Drizzle, not freezing, continuous, heavy at time of ob."
5/5/2020,1.5895834,0.2,0.2,5.771239,51,2.7693813,75.13813,-1.1281701,43.333332,2.7693813,827.1137,"Drizzle, not freezing, continuous, slight at time of ob."
5/6/2020,4.3375,0,0,5.4833565,0,3.859735,61.080547,1.844316,0.125,3.859735,830.71405,Cloud development not observed or not observable
5/7/2020,8.322917,0,0,7.928178,3,3.9074209,56.54767,6.042513,85.708336,3.9074209,829.26385,Clouds generally forming or developing
5/8/2020,9.447917,2.3999999,2.3999999,5.6002855,61,3.1492612,73.783775,7.9364705,71.791664,3.1492612,825.95337,"Rain, not freezing, continuous, slight at time of ob."
5/9/2020,8.95625,3,3,9.422101,53,2.6825275,70.865456,6.8092327,77.916664,2.6825275,821.757,"Drizzle, not freezing, continuous, moderate at time of ob."
5/10/2020,6.9104176,6.5999994,6.5999994,13.207634,55,2.2500196,79.52647,4.453586,82.25,2.2500196,814.55176,"Drizzle, not freezing, continuous, heavy at time of ob."
5/11/2020,1.2937502,3.2,0.6,7.4128532,73,2.303079,80.842804,-1.5509586,92.291664,2.303079,821.27484,"Continuous fall of snowflakes, moderate at time of ob."
5/12/2020,5.1250005,1.2,1.2,12.964998,51,1.8826791,85.63452,2.5784795,85.333336,1.8826791,818.8008,"Drizzle, not freezing, continuous, slight at time of ob."
5/13/2020,4.3270836,1.0000001,1.0000001,8.891344,51,1.6677868,88.22501,1.7890068,87.166664,1.6677868,820.3792,"Drizzle, not freezing, continuous, slight at time of ob."
5/14/2020,2.1291668,12.099999,12.099999,4.896529,63,0.73504186,96.44443,-0.26853392,99.666664,0.73504186,822.4514,"Rain, not freezing, continuous, moderate at time of ob."
5/15/2020,3.4208336,3.6,3.1999998,3.9763298,73,1.810549,89.45574,1.273821,88.875,1.810549,828.6783,"Continuous fall of snowflakes, moderate at time of ob."
5/16/2020,6.9625,0.2,0.2,9.47012,51,3.4118326,74.69494,4.9544907,64.291664,3.4118326,829.8903,"Drizzle, not freezing, continuous, slight at time of ob."
5/17/2020,9.23125,0.4,0.4,8.669949,51,3.9392478,65.46701,7.384704,35.833332,3.9392478,832.6716,"Drizzle, not freezing, continuous, slight at time of ob."
5/18/2020,8.558333,3.6,3.6,9.227524,63,3.3540204,72.425545,6.291158,66.458336,3.3540204,830.5376,"Rain, not freezing, continuous, moderate at time of ob."
5/19/2020,7.664583,2.5999997,2.5999997,8.64,53,2.16084,80.0053,5.541529,71.208336,2.16084,829.78534,"Drizzle, not freezing, continuous, moderate at time of ob."
5/20/2020,8.589584,0.1,0.1,8.12197,51,2.9638143,71.73772,6.4849086,48.458332,2.9638143,831.8724,"Drizzle, not freezing, continuous, slight at time of ob."
5/21/2020,11.014584,0.1,0.1,8.225035,51,3.308567,65.14296,9.172688,71.625,3.308567,834.9162,"Drizzle, not freezing, continuous, slight at time of ob."
5/22/2020,11.495833,12.3,12.3,13.70839,63,3.1555178,64.94444,9.657383,94.833336,3.1555178,834.9351,"Rain, not freezing, continuous, moderate at time of ob."
5/23/2020,4.40625,1.2,1.2,10.483357,53,2.4320652,72.0618,1.4861351,75.583336,2.4320652,836.80206,"Drizzle, not freezing, continuous, moderate at time of ob."
5/24/2020,4.5229163,13.000001,13.000001,10.009036,61,2.1005793,83.33769,2.0101283,72.416664,2.1005793,837.47125,"Rain, not freezing, continuous, slight at time of ob."
5/25/2020,4.76875,2.3,2.3,10.041354,51,2.5647414,78.83947,2.1011102,63.666668,2.5647414,838.5029,"Drizzle, not freezing, continuous, slight at time of ob."
5/26/2020,5.3520837,0,0,7.5685663,3,4.0235963,66.8379,2.8357823,14.708333,4.0235963,838.4448,Clouds generally forming or developing
5/27/2020,4.7687497,5,5,8.0899935,61,1.8786429,74.16501,2.0308497,76.833336,1.8786429,835.0464,"Rain, not freezing, continuous, slight at time of ob."
5/28/2020,3.2145834,0.4,0.4,9.6932955,51,2.6037047,75.39592,0.13694026,42.25,2.6037047,831.6999,"Drizzle, not freezing, continuous, slight at time of ob."
5/29/2020,3.6083333,1.2,1.2,8.4963045,53,2.1884995,75.97247,0.5977896,71.083336,2.1884995,827.81134,"Drizzle, not freezing, continuous, moderate at time of ob."
5/30/2020,4.8520837,0.5,0.5,8.287822,51,2.3526297,72.96757,2.156862,94.708336,2.3526297,827.89014,"Drizzle, not freezing, continuous, slight at time of ob."
5/31/2020,7.7270837,0,0,8.311245,0,4.3322515,67.03193,5.6091237,3.625,4.3322515,829.92334,Cloud development not observed or not observable
6/1/2020,9.35625,0.3,0.3,8.049845,51,4.0419846,63.20126,7.3193917,17.875,4.0419846,828.34186,"Drizzle, not freezing, continuous, slight at time of ob."
6/2/2020,10.308333,2.2,2.2,6.519877,55,3.9592078,61.455093,8.589104,71.916664,3.9592078,822.196,"Drizzle, not freezing, continuous, heavy at time of ob."
6/3/2020,8.939583,4.3999996,4.3999996,12.620554,61,2.231964,74.34866,6.874016,90.875,2.231964,813.7551,"Rain, not freezing, continuous, slight at time of ob."
6/4/2020,5.75625,7.499999,7.499999,6.924738,61,1.885767,86.59183,3.7112124,85.083336,1.885767,813.4915,"Rain, not freezing, continuous, slight at time of ob."
6/5/2020,8.7,2.1999998,2.1999998,9,53,3.1907833,81.707085,7.160748,60,3.1907833,818.5996,"Drizzle, not freezing, continuous, moderate at time of ob."
6/6/2020,5.779167,18.2,18.2,7.2359104,63,1.19581,96.83253,4.1619396,98.166664,1.19581,819.86053,"Rain, not freezing, continuous, moderate at time of ob."
6/7/2020,3.9583337,5.699999,5.699999,6.28713,53,1.0809032,90.50808,1.7599279,99.875,1.0809032,822.139,"Drizzle, not freezing, continuous, moderate at time of ob."
6/8/2020,6.177084,14.1,14.1,6.1305785,61,1.7679523,89.88074,4.471775,98.083336,1.7679523,822.48047,"Rain, not freezing, continuous, slight at time of ob."
6/9/2020,6.74375,22.199999,22.199999,5.495161,63,1.8513328,96.6233,5.4998536,99.125,1.8513328,821.9532,"Rain, not freezing, continuous, moderate at time of ob."
6/10/2020,6.7500014,11.6,11.6,6.87779,63,3.0058088,83.59154,4.8711433,73.458336,3.0058088,821.2021,"Rain, not freezing, continuous, moderate at time of ob."
6/11/2020,10.935417,0,0,11.367109,2,4.6901865,64.89449,9.055183,5.25,4.6901865,822.91113,State of sky on the whole unchanged
6/12/2020,12.702083,9,9,8.4042845,63,4.1824455,67.17185,11.468501,29.208334,4.1824455,825.2508,"Rain, not freezing, continuous, moderate at time of ob."
6/13/2020,7.88125,5.399999,5.399999,7.2805495,53,0.94361484,94.41955,6.342303,96.458336,0.94361484,825.8299,"Drizzle, not freezing, continuous, moderate at time of ob."
6/14/2020,7.0958333,14.9,14.9,6.439876,61,0.82654315,97.91883,5.7207007,99.958336,0.82654315,827.8116,"Rain, not freezing, continuous, slight at time of ob."
6/15/2020,7.9062495,17.5,17.5,4.0249224,63,1.5056245,96.3171,6.924051,98.125,1.5056245,827.2366,"Rain, not freezing, continuous, moderate at time of ob."
6/16/2020,9.4625,16.199999,16.199999,6.2145634,63,2.9440036,87.955475,8.406558,94.041664,2.9440036,824.1829,"Rain, not freezing, continuous, moderate at time of ob."
6/17/2020,8.98125,2.7,2.7,6.4096174,53,2.5517476,78.34467,7.4319744,81.333336,2.5517476,825.71924,"Drizzle, not freezing, continuous, moderate at time of ob."
6/18/2020,6.34375,17.700003,17.700003,5.692099,61,1.200402,93.10974,4.625196,99.458336,1.200402,827.8677,"Rain, not freezing, continuous, slight at time of ob."
6/19/2020,6.9562497,7.6000004,7.6000004,5.991594,61,1.415376,95.78765,5.602144,94.166664,1.415376,830.79663,"Rain, not freezing, continuous, slight at time of ob."
6/20/2020,7.9708333,3.8999999,3.8999999,8.534353,53,2.1385553,89.66833,6.578485,76.708336,2.1385553,831.8166,"Drizzle, not freezing, continuous, moderate at time of ob."
6/21/2020,9.408334,5,5,5.4833565,61,2.2779162,91.16583,8.453651,69.416664,2.2779162,834.9715,"Rain, not freezing, continuous, slight at time of ob."
6/22/2020,11.868752,0.70000005,0.70000005,8.39657,51,3.71386,78.92019,10.971123,60.083332,3.71386,835.7862,"Drizzle, not freezing, continuous, slight at time of ob."
6/23/2020,12.204166,0,0,6.4799995,1,4.3819942,71.223915,11.05502,20.458334,4.3819942,834.00024,Cloud generally dissolving or becoming less developed
6/24/2020,10.099999,5.8999996,5.8999996,5.7599998,61,3.153257,79.84785,8.969367,53.541668,3.153257,830.9644,"Rain, not freezing, continuous, slight at time of ob."
6/25/2020,12.729168,0.5,0.5,9.3876505,51,3.6157763,75.302574,11.759383,70.791664,3.6157763,830.62103,"Drizzle, not freezing, continuous, slight at time of ob."
6/26/2020,14.254167,2.3999999,2.3999999,6.989936,61,4.3828263,73.76568,13.916352,50.375,4.3828263,831.3139,"Rain, not freezing, continuous, slight at time of ob."
6/27/2020,13.597919,6.799999,6.799999,8.905908,63,4.0149984,80.543106,13.483258,67.458336,4.0149984,831.6772,"Rain, not freezing, continuous, moderate at time of ob."
6/28/2020,10.806252,35.199997,35.199997,5.8048253,63,1.7030605,96.075775,10.503388,84.333336,1.7030605,828.5259,"Rain, not freezing, continuous, moderate at time of ob."
6/29/2020,12.243751,1.0000001,1.0000001,6.849467,51,3.6248188,80.283134,11.50602,71.166664,3.6248188,828.3979,"Drizzle, not freezing, continuous, slight at time of ob."
6/30/2020,14.443749,4.3999996,4.3999996,7.072878,61,3.6409383,81.1715,14.47836,61.166668,3.6409383,828.8249,"Rain, not freezing, continuous, slight at time of ob."
7/1/2020,12.210416,13,13,5.6233797,63,2.2939072,86.39133,11.879101,88.541664,2.2939072,828.3475,"Rain, not freezing, continuous, moderate at time of ob."
7/2/2020,9.641667,7.999999,7.999999,5.95906,61,1.7120479,93.02317,8.701933,98.208336,1.7120479,830.168,"Rain, not freezing, continuous, slight at time of ob."
7/3/2020,11.068749,0.2,0.2,6.6185193,51,3.2081757,76.89805,9.881255,87.625,3.2081757,832.5969,"Drizzle, not freezing, continuous, slight at time of ob."
7/4/2020,13.891667,0,0,7.628263,3,4.2876596,74.579506,13.426976,24.791666,4.2876596,833.23193,Clouds generally forming or developing
7/5/2020,11.620833,7.2999997,7.2999997,7.072878,53,2.6791286,87.54831,10.948197,67.041664,2.6791286,829.7163,"Drizzle, not freezing, continuous, moderate at time of ob."
7/6/2020,8.279168,0.2,0.2,6.2145634,51,3.8450778,72.659996,6.621855,40.916668,3.8450778,830.6337,"Drizzle, not freezing, continuous, slight at time of ob."
7/7/2020,11.289582,0,0,7.5942082,3,4.548083,67.144066,9.994105,19.541666,4.548083,830.91315,Clouds generally forming or developing
7/8/2020,14.697919,0,0,5.692099,3,4.4785304,61.86562,13.933995,27.833334,4.4785304,832.78345,Clouds generally forming or developing
7/9/2020,15.537499,11.4,11.4,8.311245,63,4.419528,71.40806,15.294232,47.125,4.419528,831.3942,"Rain, not freezing, continuous, moderate at time of ob."
7/10/2020,9.237501,28.500002,28.500002,5.1544156,63,1.0305613,93.75579,8.31148,96.375,1.0305613,831.5594,"Rain, not freezing, continuous, moderate at time of ob."
7/11/2020,8.627084,1.2000002,1.2000002,7.9932966,51,2.9521964,79.92333,6.8992753,74.541664,2.9521964,834.42285,"Drizzle, not freezing, continuous, slight at time of ob."
7/12/2020,10.252083,0.2,0.2,7.2359104,51,3.8947697,73.05883,8.758316,65.208336,3.8947697,832.6548,"Drizzle, not freezing, continuous, slight at time of ob."
7/13/2020,10.489585,0.9000001,0.9000001,7.5685663,53,3.5988646,72.90205,8.959266,62.041668,3.5988646,828.9173,"Drizzle, not freezing, continuous, moderate at time of ob."
7/14/2020,10.125001,10.6,10.6,7.42159,63,2.8557744,77.99579,8.851197,79.625,2.8557744,827.4251,"Rain, not freezing, continuous, moderate at time of ob."
7/15/2020,8.316666,12.800001,12.800001,4.0249224,61,1.241828,96.97549,7.361908,98,1.241828,828.78955,"Rain, not freezing, continuous, slight at time of ob."
7/16/2020,7.5750012,14.7,14.7,6.4799995,61,1.6957105,92.2163,6.019737,80.708336,1.6957105,829.2878,"Rain, not freezing, continuous, slight at time of ob."
7/17/2020,7.4375005,2.9999998,2.9999998,7.928178,51,2.1538496,85.85861,5.74583,84.875,2.1538496,830.2439,"Drizzle, not freezing, continuous, slight at time of ob."
7/18/2020,11.091667,2.2999997,2.2999997,5.937272,53,3.3923187,82.067795,10.222371,76.458336,3.3923187,830.73846,"Drizzle, not freezing, continuous, moderate at time of ob."
7/19/2020,13.433333,0.70000005,0.70000005,5.692099,51,4.1289763,73.28652,12.792169,38.958332,4.1289763,832.4168,"Drizzle, not freezing, continuous, slight at time of ob."
7/20/2020,14.08125,3.8000002,3.8000002,7.8954163,61,3.607923,71.838936,13.493144,46.833332,3.607923,834.8357,"Rain, not freezing, continuous, slight at time of ob."
7/21/2020,13.224998,2.3999996,2.3999996,5.6233797,55,3.0423436,81.91326,12.967042,86.375,3.0423436,834.24677,"Drizzle, not freezing, continuous, heavy at time of ob."
7/22/2020,12.639584,3.0000002,3.0000002,6.924738,55,3.5767179,79.87618,12.100921,61.125,3.5767179,830.9609,"Drizzle, not freezing, continuous, heavy at time of ob."
7/23/2020,10.070833,8.299999,8.299999,4.1046314,63,2.0121036,90.39163,9.382301,96,2.0121036,827.6042,"Rain, not freezing, continuous, moderate at time of ob."
7/24/2020,10.958333,1.9000001,1.9000001,4.2136917,51,2.9951172,81.841064,10.170619,57.208332,2.9951172,829.1645,"Drizzle, not freezing, continuous, slight at time of ob."
7/25/2020,11.597917,10.000001,10.000001,5.8048253,61,2.4987104,83.59281,11.098811,84.666664,2.4987104,829.47076,"Rain, not freezing, continuous, slight at time of ob."
7/26/2020,14.685417,0.1,0.1,5.506941,51,4.4679055,74.366905,14.533868,45.916668,4.4679055,832.8791,"Drizzle, not freezing, continuous, slight at time of ob."
7/27/2020,17.308332,7.3,7.3,8.891344,63,4.473293,67.94097,17.320326,33.291668,4.473293,832.7173,"Rain, not freezing, continuous, moderate at time of ob."
7/28/2020,13.972917,7.5999994,7.5999994,3.671294,61,2.3775172,91.62211,14.546376,84.291664,2.3775172,833.784,"Rain, not freezing, continuous, slight at time of ob."
7/29/2020,16.427082,0,0,5.1919937,3,4.144942,76.89939,16.855484,43.291668,4.144942,835.5908,Clouds generally forming or developing
7/30/2020,16.945831,1,1,5.8048253,51,3.9210758,77.20403,17.479599,18.666666,3.9210758,835.1606,"Drizzle, not freezing, continuous, slight at time of ob."
7/31/2020,17.233334,2.4,2.4,6.6087217,55,4.001564,72.887344,17.554646,33.083332,4.001564,833.8742,"Drizzle, not freezing, continuous, heavy at time of ob."
8/1/2020,13.299999,24.1,24.1,6.5693827,65,2.2344575,92.599396,13.646525,86.333336,2.2344575,829.9843,"Rain, not freezing, continuous, heavy at time of ob."
8/2/2020,10.097917,36.6,36.6,5.495161,63,1.1375933,98.59308,9.595954,99.875,1.1375933,824.1233,"Rain, not freezing, continuous, moderate at time of ob."
8/3/2020,6.097916,43.899998,43.899998,6.8399997,63,0.7167102,96.7952,4.385652,95.208336,0.7167102,824.48456,"Rain, not freezing, continuous, moderate at time of ob."
8/4/2020,6.9250007,0,0,7.172949,3,2.249185,84.218315,4.8005013,41.833332,2.249185,829.325,Clouds generally forming or developing
8/5/2020,11.925,0.1,0.1,7.42159,51,4.0947137,79.58624,11.236524,31.083334,4.0947137,832.7475,"Drizzle, not freezing, continuous, slight at time of ob."
8/6/2020,14.772918,0,0,6.4096174,3,4.3510275,75.584015,14.567729,31.375,4.3510275,835.47235,Clouds generally forming or developing
8/7/2020,15.7375,1,1,6.792466,51,4.267004,76.61231,15.921291,24.375,4.267004,836.3836,"Drizzle, not freezing, continuous, slight at time of ob."
8/8/2020,15.333333,1,1,5.154415,53,3.7553768,79.17007,15.402551,22.833334,3.7553768,834.74786,"Drizzle, not freezing, continuous, moderate at time of ob."
8/9/2020,16.670834,0.1,0.1,5.1919937,51,4.191687,69.99075,16.735285,23.041666,4.191687,832.9305,"Drizzle, not freezing, continuous, slight at time of ob."
8/10/2020,15.729165,1,1,6.28713,53,3.6935549,73.47274,15.755462,55.666668,3.6935549,833.8006,"Drizzle, not freezing, continuous, moderate at time of ob."
8/11/2020,15.762502,3.3,3.3,6.2145634,63,3.6506095,78.893974,16.160551,53.041668,3.6506095,833.5584,"Rain, not freezing, continuous, moderate at time of ob."
8/12/2020,14.568749,1.9000001,1.9000001,5.95906,53,2.590647,78.503685,14.290311,83.791664,2.590647,832.198,"Drizzle, not freezing, continuous, moderate at time of ob."
8/13/2020,11.970833,19.1,19.1,5.3517847,65,2.5899446,89.88013,11.76205,95.666664,2.5899446,830.2364,"Rain, not freezing, continuous, heavy at time of ob."
8/14/2020,12.447917,10.6,10.6,5.0142193,63,2.6506708,89.462555,12.414948,82.791664,2.6506708,830.1429,"Rain, not freezing, continuous, moderate at time of ob."
8/15/2020,13.891667,0.1,0.1,7.6367526,51,3.7041109,80.222534,13.7694845,82.041664,3.7041109,828.48566,"Drizzle, not freezing, continuous, slight at time of ob."
8/16/2020,11.931252,19.4,19.4,3.8939953,63,1.8255094,91.112816,11.7896,91.166664,1.8255094,827.2695,"Rain, not freezing, continuous, moderate at time of ob."
8/17/2020,9.925,13.2,13.2,4.1046314,63,1.7420686,94.97669,9.393412,83.541664,1.7420686,827.1404,"Rain, not freezing, continuous, moderate at time of ob."
8/18/2020,11.260417,2.1,2.1,5.6920996,51,3.1504128,80.57994,10.371648,76.791664,3.1504128,827.2749,"Drizzle, not freezing, continuous, slight at time of ob."
8/19/2020,14.735416,0.1,0.1,6.1305785,51,3.4547226,71.56274,14.358701,38.75,3.4547226,829.58124,"Drizzle, not freezing, continuous, slight at time of ob."
8/20/2020,17.758333,0,0,5.692099,1,3.940556,69.2636,17.978144,10.208333,3.940556,832.96875,Cloud generally dissolving or becoming less developed
8/21/2020,14.539584,10.900001,10.900001,6.6087217,61,1.5103961,85.36405,14.709759,65.625,1.5103961,833.574,"Rain, not freezing, continuous, slight at time of ob."
8/22/2020,11.08125,5.1999993,5.1999993,5.315336,55,1.9863837,90.96764,10.567405,84.208336,1.9863837,832.12573,"Drizzle, not freezing, continuous, heavy at time of ob."
8/23/2020,9.889583,5.099999,5.099999,6.4799995,53,2.1306443,85.67692,8.770157,92.833336,2.1306443,830.20166,"Drizzle, not freezing, continuous, moderate at time of ob."
8/24/2020,11.272916,0,0,6.489992,3,3.272089,71.585335,9.952327,34.125,3.272089,829.1772,Clouds generally forming or developing
8/25/2020,13.922917,0,0,9.659814,3,3.806115,66.19664,12.800704,36.916668,3.806115,830.10724,Clouds generally forming or developing
8/26/2020,11.720834,0,0,5.937272,3,3.2962499,71.33912,10.482073,61.333332,3.2962499,830.37445,Clouds generally forming or developing
8/27/2020,12.779166,6.7,6.7,10.8955765,61,2.6591613,76.745674,11.783057,74.541664,2.6591613,824.0268,"Rain, not freezing, continuous, slight at time of ob."
8/28/2020,8.516666,46.200005,46.200005,6.489992,63,1.0922972,98.349976,7.448442,99.5,1.0922972,820.29126,"Rain, not freezing, continuous, moderate at time of ob."
8/29/2020,7.714584,21.200003,21.200003,8.669949,63,1.3912252,96.13702,6.4144464,94.166664,1.3912252,819.73804,"Rain, not freezing, continuous, moderate at time of ob."
8/30/2020,5.733333,5.7000003,5.7000003,6.9247384,61,1.6334492,87.65522,3.7467597,98.416664,1.6334492,826.33984,"Rain, not freezing, continuous, slight at time of ob."
8/31/2020,5.8000007,20.800001,20.800001,4.39436,61,0.8415649,98.233795,4.3867364,92.958336,0.8415649,825.66315,"Rain, not freezing, continuous, slight at time of ob."
9/1/2020,5.9145837,5.4999995,5.4999995,3.7064266,61,1.7930015,94.97521,4.464139,68.625,1.7930015,827.1735,"Rain, not freezing, continuous, slight at time of ob."
9/2/2020,7.6875005,0,0,6.9899354,3,2.031275,78.59953,5.7784963,47.916668,2.031275,832.5909,Clouds generally forming or developing
9/3/2020,12.712499,0,0,6.1305785,3,3.4405506,72.59729,11.945979,32.458332,3.4405506,837.64404,Clouds generally forming or developing
9/4/2020,13.600001,4,4,5.4477882,53,3.194142,76.382286,13.1374655,50.25,3.194142,833.57056,"Drizzle, not freezing, continuous, moderate at time of ob."
9/5/2020,9.683333,17.600002,17.600002,6.3690495,63,1.0938177,98.909325,9.031043,93.25,1.0938177,829.4629,"Rain, not freezing, continuous, moderate at time of ob."
9/6/2020,6.8333335,5.699999,5.699999,5.8603754,55,1.0692972,91.03271,5.127515,88.25,1.0692972,831.5135,"Drizzle, not freezing, continuous, heavy at time of ob."
9/7/2020,9.866667,0,0,5.3517847,3,3.2285252,80.85933,8.723359,32.958332,3.2285252,836.78485,Clouds generally forming or developing
9/8/2020,11.85625,0.2,0.2,5.1165614,51,3.237577,81.21953,11.087666,42.416668,3.237577,836.02466,"Drizzle, not freezing, continuous, slight at time of ob."
9/9/2020,12.247916,0,0,7.42159,3,2.516125,82.51716,11.497169,77.083336,2.516125,833.08954,Clouds generally forming or developing
9/10/2020,11.7229185,0.3,0.3,6.1305785,51,2.7018921,84.10317,11.065139,74.5,2.7018921,830.48944,"Drizzle, not freezing, continuous, slight at time of ob."
9/11/2020,12.835416,2.2,2.2,5.8603754,53,2.5025647,87.346,12.727084,75.958336,2.5025647,833.9683,"Drizzle, not freezing, continuous, moderate at time of ob."
9/12/2020,13.741668,0,0,5.904439,3,3.1265032,77.36281,13.231095,60.333332,3.1265032,839.439,Clouds generally forming or developing
9/13/2020,14.710418,0,0,6.1305785,3,3.3353927,68.192154,14.092538,39.458332,3.3353927,839.69434,Clouds generally forming or developing
9/14/2020,14.662499,0,0,6.489992,1,3.1441255,69.47474,13.987427,19.416666,3.1441255,837.0569,Cloud generally dissolving or becoming less developed
9/15/2020,12.677085,6.0999994,6.0999994,5.2416787,63,2.3266985,79.04057,11.94915,51.916668,2.3266985,834.21045,"Rain, not freezing, continuous, moderate at time of ob."
9/16/2020,11.364583,10.300001,10.300001,8.209263,63,2.2564178,85.82706,10.553725,83.291664,2.2564178,834.3289,"Rain, not freezing, continuous, moderate at time of ob."
9/17/2020,12.104168,0,0,6.489992,3,2.9120374,82.59728,11.473792,39.75,2.9120374,834.52716,Clouds generally forming or developing
9/18/2020,12.554169,0,0,6.28713,2,2.8084614,79.986,11.825344,20.041666,2.8084614,832.0444,State of sky on the whole unchanged
