date,river_discharge,river_discharge_mean,river_discharge_median,river_discharge_max,river_discharge_min
4/25/2018,2.62243,,,2.62243,2.62243
4/26/2018,2.7153523,,,2.7153523,2.7153523
4/27/2018,2.6897757,,,2.6897757,2.6897757
4/28/2018,2.7153523,,,2.7153523,2.7153523
4/29/2018,2.784426,,,2.784426,2.784426
4/30/2018,2.8725765,,,2.8725765,2.8725765
5/1/2018,2.935501,,,2.935501,2.935501
5/2/2018,2.908409,,,2.908409,2.908409
5/3/2018,2.8725765,,,2.8725765,2.8725765
5/4/2018,2.810658,,,2.810658,2.810658
5/5/2018,2.810658,,,2.810658,2.810658
5/6/2018,2.784426,,,2.784426,2.784426
5/7/2018,2.7153523,,,2.7153523,2.7153523
5/8/2018,2.6897757,,,2.6897757,2.6897757
5/9/2018,2.62243,,,2.62243,2.62243
5/10/2018,2.5645113,,,2.5645113,2.5645113
5/11/2018,2.5645113,,,2.5645113,2.5645113
5/12/2018,2.5318315,,,2.5318315,2.5318315
5/13/2018,2.5318315,,,2.5318315,2.5318315
5/14/2018,2.4994519,,,2.4994519,2.4994519
5/15/2018,2.5974934,,,2.5974934,2.5974934
5/16/2018,2.6559482,,,2.6559482,2.6559482
5/17/2018,2.5645113,,,2.5645113,2.5645113
5/18/2018,2.4994519,,,2.4994519,2.4994519
5/19/2018,2.4355795,,,2.4355795,2.4355795
5/20/2018,2.4355795,,,2.4355795,2.4355795
5/21/2018,2.3419504,,,2.3419504,2.3419504
5/22/2018,2.2210689,,,2.2210689,2.2210689
5/23/2018,2.1260793,,,2.1260793,2.1260793
5/24/2018,2.0902956,,,2.0902956,2.0902956
5/25/2018,2.0619636,,,2.0619636,2.0619636
5/26/2018,1.9716659,,,1.9716659,1.9716659
5/27/2018,1.8773983,,,1.8773983,1.8773983
5/28/2018,1.8119009,,,1.8119009,1.8119009
5/29/2018,1.7164392,,,1.7164392,1.7164392
5/30/2018,1.6853445,,,1.6853445,1.6853445
5/31/2018,1.6546056,,,1.6546056,1.6546056
6/1/2018,1.5941794,,,1.5941794,1.5941794
6/2/2018,1.5941794,,,1.5941794,1.5941794
6/3/2018,1.5292981,,,1.5292981,1.5292981
6/4/2018,1.4660392,,,1.4660392,1.4660392
6/5/2018,1.4378109,,,1.4378109,1.4378109
6/6/2018,1.3768401,,,1.3768401,1.3768401
6/7/2018,1.3442287,,,1.3442287,1.3442287
6/8/2018,1.3768401,,,1.3768401,1.3768401
6/9/2018,1.3120646,,,1.3120646,1.3120646
6/10/2018,1.2803421,,,1.2803421,1.2803421
6/11/2018,1.2490547,,,1.2490547,1.2490547
6/12/2018,1.1877615,,,1.1877615,1.1877615
6/13/2018,1.3442287,,,1.3442287,1.3442287
6/14/2018,1.5644841,,,1.5644841,1.5644841
6/15/2018,1.5003455,,,1.5003455,1.5003455
6/16/2018,1.4043629,,,1.4043629,1.4043629
6/17/2018,1.3442287,,,1.3442287,1.3442287
6/18/2018,1.3442287,,,1.3442287,1.3442287
6/19/2018,1.3442287,,,1.3442287,1.3442287
6/20/2018,1.2803421,,,1.2803421,1.2803421
6/21/2018,1.2490547,,,1.2490547,1.2490547
6/22/2018,1.2803421,,,1.2803421,1.2803421
6/23/2018,1.2803421,,,1.2803421,1.2803421
6/24/2018,1.2181964,,,1.2181964,1.2181964
6/25/2018,1.1877615,,,1.1877615,1.1877615
6/26/2018,1.1877615,,,1.1877615,1.1877615
6/27/2018,1.1577444,,,1.1577444,1.1577444
6/28/2018,1.1577444,,,1.1577444,1.1577444
6/29/2018,1.1577444,,,1.1577444,1.1577444
6/30/2018,1.1232445,,,1.1232445,1.1232445
7/1/2018,1.0606298,,,1.0606298,1.0606298
7/2/2018,1.032357,,,1.032357,1.032357
7/3/2018,0.98609495,,,0.98609495,0.98609495
7/4/2018,0.98609495,,,0.98609495,0.98609495
7/5/2018,0.98609495,,,0.98609495,0.98609495
7/6/2018,1.0137241,,,1.0137241,1.0137241
7/7/2018,1.0606298,,,1.0606298,1.0606298
7/8/2018,1.032357,,,1.032357,1.032357
7/9/2018,0.99986184,,,0.99986184,0.99986184
7/10/2018,0.9543395,,,0.9543395,0.9543395
7/11/2018,0.9543395,,,0.9543395,0.9543395
7/12/2018,0.9543395,,,0.9543395,0.9543395
7/13/2018,0.9054607,,,0.9054607,0.9054607
7/14/2018,0.8749945,,,0.8749945,0.8749945
7/15/2018,0.8450154,,,0.8450154,0.8450154
7/16/2018,0.8281002,,,0.8281002,0.8281002
7/17/2018,0.8113401,,,0.8113401,0.8113401
7/18/2018,0.7988709,,,0.7988709,0.7988709
7/19/2018,0.7823787,,,0.7823787,0.7823787
7/20/2018,0.7498467,,,0.7498467,0.7498467
7/21/2018,0.7179084,,,0.7179084,0.7179084
7/22/2018,0.7660378,,,0.7660378,0.7660378
7/23/2018,0.7823787,,,0.7823787,0.7823787
7/24/2018,0.7823787,,,0.7823787,0.7823787
7/25/2018,0.7498467,,,0.7498467,0.7498467
7/26/2018,0.7179084,,,0.7179084,0.7179084
7/27/2018,0.686553,,,0.686553,0.686553
7/28/2018,0.6710906,,,0.6710906,0.6710906
7/29/2018,0.65576994,,,0.65576994,0.65576994
7/30/2018,0.6255487,,,0.6255487,0.6255487
7/31/2018,0.61064565,,,0.61064565,0.61064565
8/1/2018,0.59220874,,,0.59220874,0.59220874
8/2/2018,0.5776112,,,0.5776112,0.5776112
8/3/2018,0.5776112,,,0.5776112,0.5776112
8/4/2018,0.56314766,,,0.56314766,0.56314766
8/5/2018,0.5310875,,,0.5310875,0.5310875
8/6/2018,0.5310875,,,0.5310875,0.5310875
8/7/2018,0.5170504,,,0.5170504,0.5170504
8/8/2018,0.4996848,,,0.4996848,0.4996848
8/9/2018,0.5310875,,,0.5310875,0.5310875
8/10/2018,0.5170504,,,0.5170504,0.5170504
8/11/2018,0.56314766,,,0.56314766,0.56314766
8/12/2018,0.54525447,,,0.54525447,0.54525447
8/13/2018,0.5310875,,,0.5310875,0.5310875
8/14/2018,0.6255487,,,0.6255487,0.6255487
8/15/2018,0.65576994,,,0.65576994,0.65576994
8/16/2018,0.64058983,,,0.64058983,0.64058983
8/17/2018,0.6255487,,,0.6255487,0.6255487
8/18/2018,0.59220874,,,0.59220874,0.59220874
8/19/2018,0.61064565,,,0.61064565,0.61064565
8/20/2018,0.59220874,,,0.59220874,0.59220874
8/21/2018,0.5776112,,,0.5776112,0.5776112
8/22/2018,0.56314766,,,0.56314766,0.56314766
8/23/2018,0.54525447,,,0.54525447,0.54525447
8/24/2018,0.56314766,,,0.56314766,0.56314766
8/25/2018,0.61064565,,,0.61064565,0.61064565
8/26/2018,0.7179084,,,0.7179084,0.7179084
8/27/2018,0.7179084,,,0.7179084,0.7179084
8/28/2018,0.686553,,,0.686553,0.686553
8/29/2018,0.6710906,,,0.6710906,0.6710906
8/30/2018,0.7498467,,,0.7498467,0.7498467
8/31/2018,0.8450154,,,0.8450154,0.8450154
9/1/2018,0.9543395,,,0.9543395,0.9543395
9/2/2018,1.032357,,,1.032357,1.032357
9/3/2018,0.99986184,,,0.99986184,0.99986184
9/4/2018,0.9678863,,,0.9678863,0.9678863
9/5/2018,0.936422,,,0.936422,0.936422
9/6/2018,0.89234364,,,0.89234364,0.89234364
9/7/2018,0.9054607,,,0.9054607,0.9054607
9/8/2018,0.9054607,,,0.9054607,0.9054607
9/9/2018,0.8578044,,,0.8578044,0.8578044
9/10/2018,0.8281002,,,0.8281002,0.8281002
9/11/2018,0.7988709,,,0.7988709,0.7988709
9/12/2018,0.7660378,,,0.7660378,0.7660378
9/13/2018,0.7498467,,,0.7498467,0.7498467
9/14/2018,0.7498467,,,0.7498467,0.7498467
9/15/2018,0.7823787,,,0.7823787,0.7823787
9/16/2018,0.7498467,,,0.7498467,0.7498467
9/17/2018,0.733804,,,0.733804,0.733804
9/18/2018,0.7021586,,,0.7021586,0.7021586
9/19/2018,0.7179084,,,0.7179084,0.7179084
9/20/2018,0.686553,,,0.686553,0.686553
9/21/2018,0.6710906,,,0.6710906,0.6710906
9/22/2018,0.7179084,,,0.7179084,0.7179084
9/23/2018,0.7021586,,,0.7021586,0.7021586
9/24/2018,0.80301774,,,0.80301774,0.80301774
9/25/2018,0.7906058,,,0.7906058,0.7906058
9/26/2018,0.7579236,,,0.7579236,0.7579236
9/27/2018,0.7498467,,,0.7498467,0.7498467
9/28/2018,0.72583795,,,0.72583795,0.72583795
9/29/2018,0.7021586,,,0.7021586,0.7021586
9/30/2018,0.67880404,,,0.67880404,0.67880404
10/1/2018,0.64816236,,,0.64816236,0.64816236
10/2/2018,0.6710906,,,0.6710906,0.6710906
10/3/2018,0.65576994,,,0.65576994,0.65576994
10/4/2018,0.67880404,,,0.67880404,0.67880404
10/5/2018,0.7021586,,,0.7021586,0.7021586
10/6/2018,0.686553,,,0.686553,0.686553
10/7/2018,0.6634127,,,0.6634127,0.6634127
10/8/2018,0.6634127,,,0.6634127,0.6634127
10/9/2018,0.64058983,,,0.64058983,0.64058983
10/10/2018,0.61808,,,0.61808,0.61808
10/11/2018,0.59220874,,,0.59220874,0.59220874
10/12/2018,0.5776112,,,0.5776112,0.5776112
10/13/2018,0.55596566,,,0.55596566,0.55596566
10/14/2018,0.5381547,,,0.5381547,0.5381547
10/15/2018,0.5170504,,,0.5170504,0.5170504
10/16/2018,0.4996848,,,0.4996848,0.4996848
10/17/2018,0.4859357,,,0.4859357,0.4859357
10/18/2018,0.4689263,,,0.4689263,0.4689263
10/19/2018,0.4521116,,,0.4521116,0.4521116
10/20/2018,0.44543982,,,0.44543982,0.44543982
10/21/2018,0.42889392,,,0.42889392,0.42889392
10/22/2018,0.42232883,,,0.42232883,0.42232883
10/23/2018,0.40604758,,,0.40604758,0.40604758
10/24/2018,0.39958727,,,0.39958727,0.39958727
10/25/2018,0.42889392,,,0.42889392,0.42889392
10/26/2018,0.43879855,,,0.43879855,0.43879855
10/27/2018,0.43879855,,,0.43879855,0.43879855
10/28/2018,0.42232883,,,0.42232883,0.42232883
10/29/2018,0.44543982,,,0.44543982,0.44543982
10/30/2018,0.56314766,,,0.56314766,0.56314766
10/31/2018,0.56314766,,,0.56314766,0.56314766
11/1/2018,0.5381547,,,0.5381547,0.5381547
11/2/2018,0.5381547,,,0.5381547,0.5381547
11/3/2018,0.5381547,,,0.5381547,0.5381547
11/4/2018,0.54525447,,,0.54525447,0.54525447
11/5/2018,0.5848932,,,0.5848932,0.5848932
11/6/2018,0.59220874,,,0.59220874,0.59220874
11/7/2018,0.6032454,,,0.6032454,0.6032454
11/8/2018,0.5848932,,,0.5848932,0.5848932
11/9/2018,0.5703628,,,0.5703628,0.5703628
11/10/2018,0.54525447,,,0.54525447,0.54525447
11/11/2018,0.5310875,,,0.5310875,0.5310875
11/12/2018,0.5170504,,,0.5170504,0.5170504
11/13/2018,0.50660706,,,0.50660706,0.50660706
11/14/2018,0.4927944,,,0.4927944,0.4927944
11/15/2018,0.47570658,,,0.47570658,0.47570658
11/16/2018,0.46217716,,,0.46217716,0.46217716
11/17/2018,0.44543982,,,0.44543982,0.44543982
11/18/2018,0.42889392,,,0.42889392,0.42889392
11/19/2018,0.42232883,,,0.42232883,0.42232883
11/20/2018,0.40604758,,,0.40604758,0.40604758
11/21/2018,0.39958727,,,0.39958727,0.39958727
11/22/2018,0.38356638,,,0.38356638,0.38356638
11/23/2018,0.37404191,,,0.37404191,0.37404191
11/24/2018,0.35831344,,,0.35831344,0.35831344
11/25/2018,0.35831344,,,0.35831344,0.35831344
11/26/2018,0.34276497,,,0.34276497,0.34276497
11/27/2018,0.34276497,,,0.34276497,0.34276497
11/28/2018,0.3273945,,,0.3273945,0.3273945
11/29/2018,0.3273945,,,0.3273945,0.3273945
11/30/2018,0.31219995,,,0.31219995,0.31219995
12/1/2018,0.31219995,,,0.31219995,0.31219995
12/2/2018,0.31219995,,,0.31219995,0.31219995
12/3/2018,0.29717922,,,0.29717922,0.29717922
12/4/2018,0.31219995,,,0.31219995,0.31219995
12/5/2018,0.31219995,,,0.31219995,0.31219995
12/6/2018,0.31219995,,,0.31219995,0.31219995
12/7/2018,0.29717922,,,0.29717922,0.29717922
12/8/2018,0.29717922,,,0.29717922,0.29717922
12/9/2018,0.29717922,,,0.29717922,0.29717922
12/10/2018,0.28233063,,,0.28233063,0.28233063
12/11/2018,0.28233063,,,0.28233063,0.28233063
12/12/2018,0.28233063,,,0.28233063,0.28233063
12/13/2018,0.2647363,,,0.2647363,0.2647363
12/14/2018,0.2647363,,,0.2647363,0.2647363
12/15/2018,0.2647363,,,0.2647363,0.2647363
12/16/2018,0.2647363,,,0.2647363,0.2647363
12/17/2018,0.25025904,,,0.25025904,0.25025904
12/18/2018,0.25025904,,,0.25025904,0.25025904
12/19/2018,0.25025904,,,0.25025904,0.25025904
12/20/2018,0.25025904,,,0.25025904,0.25025904
12/21/2018,0.23310483,,,0.23310483,0.23310483
12/22/2018,0.23310483,,,0.23310483,0.23310483
12/23/2018,0.23310483,,,0.23310483,0.23310483
12/24/2018,0.23310483,,,0.23310483,0.23310483
12/25/2018,0.23310483,,,0.23310483,0.23310483
12/26/2018,0.23310483,,,0.23310483,0.23310483
12/27/2018,0.21898961,,,0.21898961,0.21898961
12/28/2018,0.21898961,,,0.21898961,0.21898961
12/29/2018,0.21898961,,,0.21898961,0.21898961
12/30/2018,0.21898961,,,0.21898961,0.21898961
12/31/2018,0.21898961,,,0.21898961,0.21898961
1/1/2019,0.21898961,,,0.21898961,0.21898961
1/2/2019,0.21898961,,,0.21898961,0.21898961
1/3/2019,0.21898961,,,0.21898961,0.21898961
1/4/2019,0.21898961,,,0.21898961,0.21898961
1/5/2019,0.21898961,,,0.21898961,0.21898961
1/6/2019,0.21898961,,,0.21898961,0.21898961
1/7/2019,0.21898961,,,0.21898961,0.21898961
1/8/2019,0.18850219,,,0.18850219,0.18850219
1/9/2019,0.18850219,,,0.18850219,0.18850219
1/10/2019,0.18850219,,,0.18850219,0.18850219
1/11/2019,0.18850219,,,0.18850219,0.18850219
1/12/2019,0.18850219,,,0.18850219,0.18850219
1/13/2019,0.18850219,,,0.18850219,0.18850219
1/14/2019,0.18850219,,,0.18850219,0.18850219
1/15/2019,0.18850219,,,0.18850219,0.18850219
1/16/2019,0.18850219,,,0.18850219,0.18850219
1/17/2019,0.18850219,,,0.18850219,0.18850219
1/18/2019,0.18850219,,,0.18850219,0.18850219
1/19/2019,0.18850219,,,0.18850219,0.18850219
1/20/2019,0.18850219,,,0.18850219,0.18850219
1/21/2019,0.18850219,,,0.18850219,0.18850219
1/22/2019,0.18850219,,,0.18850219,0.18850219
1/23/2019,0.18850219,,,0.18850219,0.18850219
1/24/2019,0.18850219,,,0.18850219,0.18850219
1/25/2019,0.18850219,,,0.18850219,0.18850219
1/26/2019,0.18850219,,,0.18850219,0.18850219
1/27/2019,0.18850219,,,0.18850219,0.18850219
1/28/2019,0.18850219,,,0.18850219,0.18850219
1/29/2019,0.18850219,,,0.18850219,0.18850219
1/30/2019,0.18850219,,,0.18850219,0.18850219
1/31/2019,0.18850219,,,0.18850219,0.18850219
2/1/2019,0.18850219,,,0.18850219,0.18850219
2/2/2019,0.18850219,,,0.18850219,0.18850219
2/3/2019,0.1561122,,,0.1561122,0.1561122
2/4/2019,0.1561122,,,0.1561122,0.1561122
2/5/2019,0.1561122,,,0.1561122,0.1561122
2/6/2019,0.1561122,,,0.1561122,0.1561122
2/7/2019,0.1561122,,,0.1561122,0.1561122
2/8/2019,0.1561122,,,0.1561122,0.1561122
2/9/2019,0.1561122,,,0.1561122,0.1561122
2/10/2019,0.1561122,,,0.1561122,0.1561122
2/11/2019,0.1561122,,,0.1561122,0.1561122
2/12/2019,0.1561122,,,0.1561122,0.1561122
2/13/2019,0.1561122,,,0.1561122,0.1561122
2/14/2019,0.1561122,,,0.1561122,0.1561122
2/15/2019,0.1561122,,,0.1561122,0.1561122
2/16/2019,0.1561122,,,0.1561122,0.1561122
2/17/2019,0.1561122,,,0.1561122,0.1561122
2/18/2019,0.1561122,,,0.1561122,0.1561122
2/19/2019,0.1561122,,,0.1561122,0.1561122
2/20/2019,0.1561122,,,0.1561122,0.1561122
2/21/2019,0.1561122,,,0.1561122,0.1561122
2/22/2019,0.1561122,,,0.1561122,0.1561122
2/23/2019,0.1561122,,,0.1561122,0.1561122
2/24/2019,0.1561122,,,0.1561122,0.1561122
2/25/2019,0.1561122,,,0.1561122,0.1561122
2/26/2019,0.1561122,,,0.1561122,0.1561122
2/27/2019,0.1561122,,,0.1561122,0.1561122
2/28/2019,0.1561122,,,0.1561122,0.1561122
3/1/2019,0.18850219,,,0.18850219,0.18850219
3/2/2019,0.18850219,,,0.18850219,0.18850219
3/3/2019,0.1561122,,,0.1561122,0.1561122
3/4/2019,0.1561122,,,0.1561122,0.1561122
3/5/2019,0.1561122,,,0.1561122,0.1561122
3/6/2019,0.1561122,,,0.1561122,0.1561122
3/7/2019,0.1561122,,,0.1561122,0.1561122
3/8/2019,0.18850219,,,0.18850219,0.18850219
3/9/2019,0.18850219,,,0.18850219,0.18850219
3/10/2019,0.18850219,,,0.18850219,0.18850219
3/11/2019,0.18850219,,,0.18850219,0.18850219
3/12/2019,0.18850219,,,0.18850219,0.18850219
3/13/2019,0.18850219,,,0.18850219,0.18850219
3/14/2019,0.18850219,,,0.18850219,0.18850219
3/15/2019,0.1561122,,,0.1561122,0.1561122
3/16/2019,0.1561122,,,0.1561122,0.1561122
3/17/2019,0.18850219,,,0.18850219,0.18850219
3/18/2019,0.21898961,,,0.21898961,0.21898961
3/19/2019,0.18850219,,,0.18850219,0.18850219
3/20/2019,0.18850219,,,0.18850219,0.18850219
3/21/2019,0.18850219,,,0.18850219,0.18850219
3/22/2019,0.18850219,,,0.18850219,0.18850219
3/23/2019,0.18850219,,,0.18850219,0.18850219
3/24/2019,0.18850219,,,0.18850219,0.18850219
3/25/2019,0.21898961,,,0.21898961,0.21898961
3/26/2019,0.21898961,,,0.21898961,0.21898961
3/27/2019,0.21898961,,,0.21898961,0.21898961
3/28/2019,0.18850219,,,0.18850219,0.18850219
3/29/2019,0.18850219,,,0.18850219,0.18850219
3/30/2019,0.18850219,,,0.18850219,0.18850219
3/31/2019,0.18850219,,,0.18850219,0.18850219
4/1/2019,0.18850219,,,0.18850219,0.18850219
4/2/2019,0.21898961,,,0.21898961,0.21898961
4/3/2019,0.21898961,,,0.21898961,0.21898961
4/4/2019,0.25025904,,,0.25025904,0.25025904
4/5/2019,0.25025904,,,0.25025904,0.25025904
4/6/2019,0.25025904,,,0.25025904,0.25025904
4/7/2019,0.25025904,,,0.25025904,0.25025904
4/8/2019,0.28233063,,,0.28233063,0.28233063
4/9/2019,0.28233063,,,0.28233063,0.28233063
4/10/2019,0.28233063,,,0.28233063,0.28233063
4/11/2019,0.28233063,,,0.28233063,0.28233063
4/12/2019,0.28233063,,,0.28233063,0.28233063
4/13/2019,0.28233063,,,0.28233063,0.28233063
4/14/2019,0.28233063,,,0.28233063,0.28233063
4/15/2019,0.25025904,,,0.25025904,0.25025904
4/16/2019,0.25025904,,,0.25025904,0.25025904
4/17/2019,0.25025904,,,0.25025904,0.25025904
4/18/2019,0.28233063,,,0.28233063,0.28233063
4/19/2019,0.28233063,,,0.28233063,0.28233063
4/20/2019,0.34276497,,,0.34276497,0.34276497
4/21/2019,0.40604758,,,0.40604758,0.40604758
4/22/2019,0.4689263,,,0.4689263,0.4689263
4/23/2019,0.5310875,,,0.5310875,0.5310875
4/24/2019,0.6255487,,,0.6255487,0.6255487
4/25/2019,0.7498467,,,0.7498467,0.7498467
4/26/2019,0.8749945,,,0.8749945,0.8749945
4/27/2019,0.9054607,,,0.9054607,0.9054607
4/28/2019,0.8749945,,,0.8749945,0.8749945
4/29/2019,0.8450154,,,0.8450154,0.8450154
4/30/2019,0.8113401,,,0.8113401,0.8113401
5/1/2019,0.7498467,,,0.7498467,0.7498467
5/2/2019,0.7823787,,,0.7823787,0.7823787
5/3/2019,0.9678863,,,0.9678863,0.9678863
5/4/2019,0.99986184,,,0.99986184,0.99986184
5/5/2019,0.99986184,,,0.99986184,0.99986184
5/6/2019,0.9678863,,,0.9678863,0.9678863
5/7/2019,0.9054607,,,0.9054607,0.9054607
5/8/2019,0.8749945,,,0.8749945,0.8749945
5/9/2019,0.8749945,,,0.8749945,0.8749945
5/10/2019,0.936422,,,0.936422,0.936422
5/11/2019,1.032357,,,1.032357,1.032357
5/12/2019,1.1577444,,,1.1577444,1.1577444
5/13/2019,1.0941124,,,1.0941124,1.0941124
5/14/2019,1.032357,,,1.032357,1.032357
5/15/2019,0.9678863,,,0.9678863,0.9678863
5/16/2019,0.936422,,,0.936422,0.936422
5/17/2019,0.936422,,,0.936422,0.936422
5/18/2019,1.0606298,,,1.0606298,1.0606298
5/19/2019,1.1232445,,,1.1232445,1.1232445
5/20/2019,1.5644841,,,1.5644841,1.5644841
5/21/2019,1.8119009,,,1.8119009,1.8119009
5/22/2019,2.0338912,,,2.0338912,2.0338912
5/23/2019,2.0902956,,,2.0902956,2.0902956
5/24/2019,2.1550047,,,2.1550047,2.1550047
5/25/2019,2.2809527,,,2.2809527,2.2809527
5/26/2019,2.4673686,,,2.4673686,2.4673686
5/27/2019,2.6559482,,,2.6559482,2.6559482
5/28/2019,2.8459177,,,2.8459177,2.8459177
5/29/2019,2.9994476,,,2.9994476,2.9994476
5/30/2019,2.9719152,,,2.9719152,2.9719152
5/31/2019,2.908409,,,2.908409,2.908409
6/1/2019,2.908409,,,2.908409,2.908409
6/2/2019,3.0644336,,,3.0644336,3.0644336
6/3/2019,3.2169652,,,3.2169652,3.2169652
6/4/2019,3.2461958,,,3.2461958,3.2461958
6/5/2019,3.2854853,,,3.2854853,3.2854853
6/6/2019,3.3151908,,,3.3151908,3.3151908
6/7/2019,3.4668355,,,3.4668355,3.4668355
6/8/2019,3.4977984,,,3.4977984,3.4977984
6/9/2019,3.4360867,,,3.4360867,3.4360867
6/10/2019,3.4360867,,,3.4360867,3.4360867
6/11/2019,3.4360867,,,3.4360867,3.4360867
6/12/2019,3.3151908,,,3.3151908,3.3151908
6/13/2019,3.1879354,,,3.1879354,3.1879354
6/14/2019,3.0644336,,,3.0644336,3.0644336
6/15/2019,2.908409,,,2.908409,2.908409
6/16/2019,2.810658,,,2.810658,2.810658
6/17/2019,2.74973,,,2.74973,2.74973
6/18/2019,2.62243,,,2.62243,2.62243
6/19/2019,2.4673686,,,2.4673686,2.4673686
6/20/2019,2.372873,,,2.372873,2.372873
6/21/2019,2.2809527,,,2.2809527,2.2809527
6/22/2019,2.2809527,,,2.2809527,2.2809527
6/23/2019,2.250873,,,2.250873,2.250873
6/24/2019,2.1260793,,,2.1260793,2.1260793
6/25/2019,2.0338912,,,2.0338912,2.0338912
6/26/2019,1.9376497,,,1.9376497,1.9376497
6/27/2019,1.844461,,,1.844461,1.844461
6/28/2019,1.7478943,,,1.7478943,1.7478943
6/29/2019,1.6546056,,,1.6546056,1.6546056
6/30/2019,1.5941794,,,1.5941794,1.5941794
7/1/2019,1.5003455,,,1.5003455,1.5003455
7/2/2019,1.4378109,,,1.4378109,1.4378109
7/3/2019,1.4043629,,,1.4043629,1.4043629
7/4/2019,1.3442287,,,1.3442287,1.3442287
7/5/2019,1.2803421,,,1.2803421,1.2803421
7/6/2019,1.2181964,,,1.2181964,1.2181964
7/7/2019,1.1727014,,,1.1727014,1.1727014
7/8/2019,1.1727014,,,1.1727014,1.1727014
7/9/2019,1.1577444,,,1.1577444,1.1577444
7/10/2019,1.1086283,,,1.1086283,1.1086283
7/11/2019,1.0606298,,,1.0606298,1.0606298
7/12/2019,1.032357,,,1.032357,1.032357
7/13/2019,1.0137241,,,1.0137241,1.0137241
7/14/2019,1.032357,,,1.032357,1.032357
7/15/2019,1.0137241,,,1.0137241,1.0137241
7/16/2019,0.9678863,,,0.9678863,0.9678863
7/17/2019,0.92309177,,,0.92309177,0.92309177
7/18/2019,0.89234364,,,0.89234364,0.89234364
7/19/2019,0.8578044,,,0.8578044,0.8578044
7/20/2019,0.8281002,,,0.8281002,0.8281002
7/21/2019,0.8113401,,,0.8113401,0.8113401
7/22/2019,0.7823787,,,0.7823787,0.7823787
7/23/2019,0.7498467,,,0.7498467,0.7498467
7/24/2019,0.7179084,,,0.7179084,0.7179084
7/25/2019,0.7021586,,,0.7021586,0.7021586
7/26/2019,0.6710906,,,0.6710906,0.6710906
7/27/2019,0.65576994,,,0.65576994,0.65576994
7/28/2019,0.7021586,,,0.7021586,0.7021586
7/29/2019,0.8113401,,,0.8113401,0.8113401
7/30/2019,0.8113401,,,0.8113401,0.8113401
7/31/2019,0.7988709,,,0.7988709,0.7988709
8/1/2019,0.7823787,,,0.7823787,0.7823787
8/2/2019,0.7660378,,,0.7660378,0.7660378
8/3/2019,0.8113401,,,0.8113401,0.8113401
8/4/2019,0.7988709,,,0.7988709,0.7988709
8/5/2019,0.7660378,,,0.7660378,0.7660378
8/6/2019,0.7498467,,,0.7498467,0.7498467
8/7/2019,0.733804,,,0.733804,0.733804
8/8/2019,0.9054607,,,0.9054607,0.9054607
8/9/2019,0.8749945,,,0.8749945,0.8749945
8/10/2019,0.8450154,,,0.8450154,0.8450154
8/11/2019,0.8450154,,,0.8450154,0.8450154
8/12/2019,0.8578044,,,0.8578044,0.8578044
8/13/2019,0.99986184,,,0.99986184,0.99986184
8/14/2019,1.032357,,,1.032357,1.032357
8/15/2019,0.99986184,,,0.99986184,0.99986184
8/16/2019,0.98609495,,,0.98609495,0.98609495
8/17/2019,0.9543395,,,0.9543395,0.9543395
8/18/2019,0.9054607,,,0.9054607,0.9054607
8/19/2019,0.8749945,,,0.8749945,0.8749945
8/20/2019,0.89234364,,,0.89234364,0.89234364
8/21/2019,1.0137241,,,1.0137241,1.0137241
8/22/2019,0.99986184,,,0.99986184,0.99986184
8/23/2019,0.9678863,,,0.9678863,0.9678863
8/24/2019,0.92309177,,,0.92309177,0.92309177
8/25/2019,0.936422,,,0.936422,0.936422
8/26/2019,0.936422,,,0.936422,0.936422
8/27/2019,0.92309177,,,0.92309177,0.92309177
8/28/2019,0.89234364,,,0.89234364,0.89234364
8/29/2019,0.8578044,,,0.8578044,0.8578044
8/30/2019,0.8578044,,,0.8578044,0.8578044
8/31/2019,0.8281002,,,0.8281002,0.8281002
9/1/2019,0.8113401,,,0.8113401,0.8113401
9/2/2019,0.8578044,,,0.8578044,0.8578044
9/3/2019,0.9678863,,,0.9678863,0.9678863
9/4/2019,0.936422,,,0.936422,0.936422
9/5/2019,0.89234364,,,0.89234364,0.89234364
9/6/2019,0.98609495,,,0.98609495,0.98609495
9/7/2019,0.99986184,,,0.99986184,0.99986184
9/8/2019,0.99986184,,,0.99986184,0.99986184
9/9/2019,1.0370419,,,1.0370419,1.0370419
9/10/2019,1.032357,,,1.032357,1.032357
9/11/2019,1.0370419,,,1.0370419,1.0370419
9/12/2019,1.0230191,,,1.0230191,1.0230191
9/13/2019,0.9769696,,,0.9769696,0.9769696
9/14/2019,0.936422,,,0.936422,0.936422
9/15/2019,0.89670587,,,0.89670587,0.89670587
9/16/2019,0.8578044,,,0.8578044,0.8578044
9/17/2019,0.8281002,,,0.8281002,0.8281002
9/18/2019,0.8113401,,,0.8113401,0.8113401
9/19/2019,0.7906058,,,0.7906058,0.7906058
9/20/2019,0.7579236,,,0.7579236,0.7579236
9/21/2019,0.72583795,,,0.72583795,0.72583795
9/22/2019,0.69433784,,,0.69433784,0.69433784
9/23/2019,0.6710906,,,0.6710906,0.6710906
9/24/2019,0.7498467,,,0.7498467,0.7498467
9/25/2019,0.72583795,,,0.72583795,0.72583795
9/26/2019,0.7498467,,,0.7498467,0.7498467
9/27/2019,0.72583795,,,0.72583795,0.72583795
